office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. Senate,,Under Votes,,county,Davis,68
U.S. Senate,,Total,,county,Davis,3149
U.S. Senate,,Roxanne Conlin,,county,Decatur,846
U.S. Senate,,Chuck Grassley,,county,Decatur,1937
U.S. Senate,,John Heiderscheit,,county,Decatur,90
U.S. Senate,,Write-in,,county,Decatur,2
U.S. Senate,,Over Votes,,county,Decatur,1
U.S. Senate,,Under Votes,,county,Decatur,83
U.S. Senate,,Total,,county,Decatur,2959
U.S. Senate,,Roxanne Conlin,,county,Delaware,1734
U.S. Senate,,Chuck Grassley,,county,Delaware,5048
U.S. Senate,,John Heiderscheit,,county,Delaware,180
U.S. Senate,,Write-in,,county,Delaware,5
U.S. Senate,,Over Votes,,county,Delaware,5
U.S. Senate,,Under Votes,,county,Delaware,68
U.S. Senate,,Total,,county,Delaware,7040
U.S. Senate,,Roxanne Conlin,,county,Des Moines,6365
U.S. Senate,,Chuck Grassley,,county,Des Moines,8083
U.S. Senate,,John Heiderscheit,,county,Des Moines,399
U.S. Senate,,Write-in,,county,Des Moines,11
U.S. Senate,,Over Votes,,county,Des Moines,5
U.S. Senate,,Under Votes,,county,Des Moines,222
U.S. Senate,,Total,,county,Des Moines,15085
U.S. Senate,,Roxanne Conlin,,county,Dickinson,1887
U.S. Senate,,Chuck Grassley,,county,Dickinson,5191
U.S. Senate,,John Heiderscheit,,county,Dickinson,143
U.S. Senate,,Write-in,,county,Dickinson,3
U.S. Senate,,Over Votes,,county,Dickinson,0
U.S. Senate,,Under Votes,,county,Dickinson,107
U.S. Senate,,Total,,county,Dickinson,7331
U.S. Senate,,Roxanne Conlin,,county,Dubuque,12941
U.S. Senate,,Chuck Grassley,,county,Dubuque,19634
U.S. Senate,,John Heiderscheit,,county,Dubuque,880
U.S. Senate,,Write-in,,county,Dubuque,15
U.S. Senate,,Over Votes,,county,Dubuque,7
U.S. Senate,,Under Votes,,county,Dubuque,754
U.S. Senate,,Total,,county,Dubuque,34231
U.S. Senate,,Roxanne Conlin,,county,Emmet,1050
U.S. Senate,,Chuck Grassley,,county,Emmet,2419
U.S. Senate,,John Heiderscheit,,county,Emmet,67
U.S. Senate,,Write-in,,county,Emmet,2
U.S. Senate,,Over Votes,,county,Emmet,0
U.S. Senate,,Under Votes,,county,Emmet,94
U.S. Senate,,Total,,county,Emmet,3632
U.S. Senate,,Roxanne Conlin,,county,Fayette,2466
U.S. Senate,,Chuck Grassley,,county,Fayette,5265
U.S. Senate,,John Heiderscheit,,county,Fayette,156
U.S. Senate,,Write-in,,county,Fayette,6
U.S. Senate,,Over Votes,,county,Fayette,3
U.S. Senate,,Under Votes,,county,Fayette,88
U.S. Senate,,Total,,county,Fayette,7984
U.S. Senate,,Roxanne Conlin,,county,Floyd,2126
U.S. Senate,,Chuck Grassley,,county,Floyd,3793
U.S. Senate,,John Heiderscheit,,county,Floyd,140
U.S. Senate,,Write-in,,county,Floyd,0
U.S. Senate,,Over Votes,,county,Floyd,0
U.S. Senate,,Under Votes,,county,Floyd,88
U.S. Senate,,Total,,county,Floyd,6147
U.S. Senate,,Roxanne Conlin,,county,Franklin,891
U.S. Senate,,Chuck Grassley,,county,Franklin,2859
U.S. Senate,,John Heiderscheit,,county,Franklin,82
U.S. Senate,,Write-in,,county,Franklin,1
U.S. Senate,,Over Votes,,county,Franklin,0
U.S. Senate,,Under Votes,,county,Franklin,45
U.S. Senate,,Total,,county,Franklin,3878
U.S. Senate,,Roxanne Conlin,,county,Fremont,595
U.S. Senate,,Chuck Grassley,,county,Fremont,1949
U.S. Senate,,John Heiderscheit,,county,Fremont,77
U.S. Senate,,Write-in,,county,Fremont,0
U.S. Senate,,Over Votes,,county,Fremont,1
U.S. Senate,,Under Votes,,county,Fremont,93
U.S. Senate,,Total,,county,Fremont,2715
U.S. Senate,,Roxanne Conlin,,county,Greene,1073
U.S. Senate,,Chuck Grassley,,county,Greene,2610
U.S. Senate,,John Heiderscheit,,county,Greene,88
U.S. Senate,,Write-in,,county,Greene,2
U.S. Senate,,Over Votes,,county,Greene,2
U.S. Senate,,Under Votes,,county,Greene,66
U.S. Senate,,Total,,county,Greene,3841
U.S. Senate,,Roxanne Conlin,,county,Grundy,990
U.S. Senate,,Chuck Grassley,,county,Grundy,4191
U.S. Senate,,John Heiderscheit,,county,Grundy,97
U.S. Senate,,Write-in,,county,Grundy,11
U.S. Senate,,Over Votes,,county,Grundy,0
U.S. Senate,,Under Votes,,county,Grundy,41
U.S. Senate,,Total,,county,Grundy,5330
U.S. Senate,,Roxanne Conlin,,county,Guthrie,1238
U.S. Senate,,Chuck Grassley,,county,Guthrie,3181
U.S. Senate,,John Heiderscheit,,county,Guthrie,145
U.S. Senate,,Write-in,,county,Guthrie,2
U.S. Senate,,Over Votes,,county,Guthrie,4
U.S. Senate,,Under Votes,,county,Guthrie,47
U.S. Senate,,Total,,county,Guthrie,4617
U.S. Senate,,Roxanne Conlin,,county,Hamilton,1856
U.S. Senate,,Chuck Grassley,,county,Hamilton,4226
U.S. Senate,,John Heiderscheit,,county,Hamilton,120
U.S. Senate,,Write-in,,county,Hamilton,3
U.S. Senate,,Over Votes,,county,Hamilton,1
U.S. Senate,,Under Votes,,county,Hamilton,92
U.S. Senate,,Total,,county,Hamilton,6298
U.S. Senate,,Roxanne Conlin,,county,Hancock,1144
U.S. Senate,,Chuck Grassley,,county,Hancock,3384
U.S. Senate,,John Heiderscheit,,county,Hancock,106
U.S. Senate,,Write-in,,county,Hancock,3
U.S. Senate,,Over Votes,,county,Hancock,0
U.S. Senate,,Under Votes,,county,Hancock,88
U.S. Senate,,Total,,county,Hancock,4725
U.S. Senate,,Roxanne Conlin,,county,Hardin,1748
U.S. Senate,,Chuck Grassley,,county,Hardin,4760
U.S. Senate,,John Heiderscheit,,county,Hardin,125
U.S. Senate,,Write-in,,county,Hardin,5
U.S. Senate,,Over Votes,,county,Hardin,3
U.S. Senate,,Under Votes,,county,Hardin,84
U.S. Senate,,Total,,county,Hardin,6725
U.S. Senate,,Roxanne Conlin,,county,Harrison,1240
U.S. Senate,,Chuck Grassley,,county,Harrison,3874
U.S. Senate,,John Heiderscheit,,county,Harrison,138
U.S. Senate,,Write-in,,county,Harrison,3
U.S. Senate,,Over Votes,,county,Harrison,2
U.S. Senate,,Under Votes,,county,Harrison,106
U.S. Senate,,Total,,county,Harrison,5363
U.S. Senate,,Roxanne Conlin,,county,Henry,1916
U.S. Senate,,Chuck Grassley,,county,Henry,4723
U.S. Senate,,John Heiderscheit,,county,Henry,170
U.S. Senate,,Write-in,,county,Henry,2
U.S. Senate,,Over Votes,,county,Henry,1
U.S. Senate,,Under Votes,,county,Henry,112
U.S. Senate,,Total,,county,Henry,6924
U.S. Senate,,Roxanne Conlin,,county,Howard,1154
U.S. Senate,,Chuck Grassley,,county,Howard,2165
U.S. Senate,,John Heiderscheit,,county,Howard,68
U.S. Senate,,Write-in,,county,Howard,1
U.S. Senate,,Over Votes,,county,Howard,0
U.S. Senate,,Under Votes,,county,Howard,82
U.S. Senate,,Total,,county,Howard,3470
U.S. Senate,,Roxanne Conlin,,county,Humboldt,869
U.S. Senate,,Chuck Grassley,,county,Humboldt,2966
U.S. Senate,,John Heiderscheit,,county,Humboldt,87
U.S. Senate,,Write-in,,county,Humboldt,0
U.S. Senate,,Over Votes,,county,Humboldt,1
U.S. Senate,,Under Votes,,county,Humboldt,59
U.S. Senate,,Total,,county,Humboldt,3982
U.S. Senate,,Roxanne Conlin,,county,Ida,422
U.S. Senate,,Chuck Grassley,,county,Ida,2194
U.S. Senate,,John Heiderscheit,,county,Ida,53
U.S. Senate,,Write-in,,county,Ida,0
U.S. Senate,,Over Votes,,county,Ida,0
U.S. Senate,,Under Votes,,county,Ida,39
U.S. Senate,,Total,,county,Ida,2708
U.S. Senate,,Roxanne Conlin,,county,Iowa,1673
U.S. Senate,,Chuck Grassley,,county,Iowa,4673
U.S. Senate,,John Heiderscheit,,county,Iowa,169
U.S. Senate,,Write-in,,county,Iowa,15
U.S. Senate,,Over Votes,,county,Iowa,1
U.S. Senate,,Under Votes,,county,Iowa,87
U.S. Senate,,Total,,county,Iowa,6618
U.S. Senate,,Roxanne Conlin,,county,Jackson,2605
U.S. Senate,,Chuck Grassley,,county,Jackson,4561
U.S. Senate,,John Heiderscheit,,county,Jackson,224
U.S. Senate,,Write-in,,county,Jackson,2
U.S. Senate,,Over Votes,,county,Jackson,4
U.S. Senate,,Under Votes,,county,Jackson,172
U.S. Senate,,Total,,county,Jackson,7568
U.S. Senate,,Roxanne Conlin,,county,Jasper,5031
U.S. Senate,,Chuck Grassley,,county,Jasper,9614
U.S. Senate,,John Heiderscheit,,county,Jasper,306
U.S. Senate,,Write-in,,county,Jasper,16
U.S. Senate,,Over Votes,,county,Jasper,7
U.S. Senate,,Under Votes,,county,Jasper,138
U.S. Senate,,Total,,county,Jasper,15112
U.S. Senate,,Roxanne Conlin,,county,Jefferson,2987
U.S. Senate,,Chuck Grassley,,county,Jefferson,3429
U.S. Senate,,John Heiderscheit,,county,Jefferson,233
U.S. Senate,,Write-in,,county,Jefferson,9
U.S. Senate,,Over Votes,,county,Jefferson,0
U.S. Senate,,Under Votes,,county,Jefferson,197
U.S. Senate,,Total,,county,Jefferson,6855
U.S. Senate,,Roxanne Conlin,,county,Johnson,26047
U.S. Senate,,Chuck Grassley,,county,Johnson,24347
U.S. Senate,,John Heiderscheit,,county,Johnson,1187
U.S. Senate,,Write-in,,county,Johnson,75
U.S. Senate,,Over Votes,,county,Johnson,40
U.S. Senate,,Under Votes,,county,Johnson,2159
U.S. Senate,,Total,,county,Johnson,53855
U.S. Senate,,Roxanne Conlin,,county,Jones,2268
U.S. Senate,,Chuck Grassley,,county,Jones,5236
U.S. Senate,,John Heiderscheit,,county,Jones,203
U.S. Senate,,Write-in,,county,Jones,3
U.S. Senate,,Over Votes,,county,Jones,1
U.S. Senate,,Under Votes,,county,Jones,81
U.S. Senate,,Total,,county,Jones,7792
U.S. Senate,,Roxanne Conlin,,county,Keokuk,915
U.S. Senate,,Chuck Grassley,,county,Keokuk,2832
U.S. Senate,,John Heiderscheit,,county,Keokuk,110
U.S. Senate,,Write-in,,county,Keokuk,6
U.S. Senate,,Over Votes,,county,Keokuk,3
U.S. Senate,,Under Votes,,county,Keokuk,98
U.S. Senate,,Total,,county,Keokuk,3964
U.S. Senate,,Roxanne Conlin,,county,Kossuth,1928
U.S. Senate,,Chuck Grassley,,county,Kossuth,4688
U.S. Senate,,John Heiderscheit,,county,Kossuth,135
U.S. Senate,,Write-in,,county,Kossuth,2
U.S. Senate,,Over Votes,,county,Kossuth,4
U.S. Senate,,Under Votes,,county,Kossuth,84
U.S. Senate,,Total,,county,Kossuth,6841
U.S. Senate,,Roxanne Conlin,,county,Lee,5276
U.S. Senate,,Chuck Grassley,,county,Lee,6050
U.S. Senate,,John Heiderscheit,,county,Lee,427
U.S. Senate,,Write-in,,county,Lee,5
U.S. Senate,,Over Votes,,county,Lee,5
U.S. Senate,,Under Votes,,county,Lee,183
U.S. Senate,,Total,,county,Lee,11946
U.S. Senate,,Roxanne Conlin,,county,Linn,29764
U.S. Senate,,Chuck Grassley,,county,Linn,48488
U.S. Senate,,John Heiderscheit,,county,Linn,1782
U.S. Senate,,Write-in,,county,Linn,48
U.S. Senate,,Over Votes,,county,Linn,9
U.S. Senate,,Under Votes,,county,Linn,541
U.S. Senate,,Total,,county,Linn,80632
U.S. Senate,,Roxanne Conlin,,county,Louisa,859
U.S. Senate,,Chuck Grassley,,county,Louisa,2411
U.S. Senate,,John Heiderscheit,,county,Louisa,95
U.S. Senate,,Write-in,,county,Louisa,1
U.S. Senate,,Over Votes,,county,Louisa,1
U.S. Senate,,Under Votes,,county,Louisa,52
U.S. Senate,,Total,,county,Louisa,3419
U.S. Senate,,Roxanne Conlin,,county,Lucas,967
U.S. Senate,,Chuck Grassley,,county,Lucas,2470
U.S. Senate,,John Heiderscheit,,county,Lucas,96
U.S. Senate,,Write-in,,county,Lucas,5
U.S. Senate,,Over Votes,,county,Lucas,2
U.S. Senate,,Under Votes,,county,Lucas,81
U.S. Senate,,Total,,county,Lucas,3621
U.S. Senate,,Roxanne Conlin,,county,Lyon,620
U.S. Senate,,Chuck Grassley,,county,Lyon,4269
U.S. Senate,,John Heiderscheit,,county,Lyon,106
U.S. Senate,,Write-in,,county,Lyon,0
U.S. Senate,,Over Votes,,county,Lyon,0
U.S. Senate,,Under Votes,,county,Lyon,206
U.S. Senate,,Total,,county,Lyon,5201
U.S. Senate,,Roxanne Conlin,,county,Madison,1810
U.S. Senate,,Chuck Grassley,,county,Madison,4753
U.S. Senate,,John Heiderscheit,,county,Madison,173
U.S. Senate,,Write-in,,county,Madison,7
U.S. Senate,,Over Votes,,county,Madison,2
U.S. Senate,,Under Votes,,county,Madison,126
U.S. Senate,,Total,,county,Madison,6871
U.S. Senate,,Roxanne Conlin,,county,Mahaska,1866
U.S. Senate,,Chuck Grassley,,county,Mahaska,6376
U.S. Senate,,John Heiderscheit,,county,Mahaska,162
U.S. Senate,,Write-in,,county,Mahaska,8
U.S. Senate,,Over Votes,,county,Mahaska,1
U.S. Senate,,Under Votes,,county,Mahaska,92
U.S. Senate,,Total,,county,Mahaska,8505
U.S. Senate,,Roxanne Conlin,,county,Marion,3409
U.S. Senate,,Chuck Grassley,,county,Marion,9326
U.S. Senate,,John Heiderscheit,,county,Marion,280
U.S. Senate,,Write-in,,county,Marion,21
U.S. Senate,,Over Votes,,county,Marion,3
U.S. Senate,,Under Votes,,county,Marion,87
U.S. Senate,,Total,,county,Marion,13126
U.S. Senate,,Roxanne Conlin,,county,Marshall,4836
U.S. Senate,,Chuck Grassley,,county,Marshall,9026
U.S. Senate,,John Heiderscheit,,county,Marshall,341
U.S. Senate,,Write-in,,county,Marshall,12
U.S. Senate,,Over Votes,,county,Marshall,5
U.S. Senate,,Under Votes,,county,Marshall,230
U.S. Senate,,Total,,county,Marshall,14450
U.S. Senate,,Roxanne Conlin,,county,Mills,1068
U.S. Senate,,Chuck Grassley,,county,Mills,3633
U.S. Senate,,John Heiderscheit,,county,Mills,120
U.S. Senate,,Write-in,,county,Mills,2
U.S. Senate,,Over Votes,,county,Mills,2
U.S. Senate,,Under Votes,,county,Mills,131
U.S. Senate,,Total,,county,Mills,4956
U.S. Senate,,Roxanne Conlin,,county,Mitchell,1274
U.S. Senate,,Chuck Grassley,,county,Mitchell,3121
U.S. Senate,,John Heiderscheit,,county,Mitchell,87
U.S. Senate,,Write-in,,county,Mitchell,3
U.S. Senate,,Over Votes,,county,Mitchell,2
U.S. Senate,,Under Votes,,county,Mitchell,74
U.S. Senate,,Total,,county,Mitchell,4561
U.S. Senate,,Roxanne Conlin,,county,Monona,881
U.S. Senate,,Chuck Grassley,,county,Monona,2578
U.S. Senate,,John Heiderscheit,,county,Monona,59
U.S. Senate,,Write-in,,county,Monona,1
U.S. Senate,,Over Votes,,county,Monona,2
U.S. Senate,,Under Votes,,county,Monona,84
U.S. Senate,,Total,,county,Monona,3605
U.S. Senate,,Roxanne Conlin,,county,Monroe,827
U.S. Senate,,Chuck Grassley,,county,Monroe,1983
U.S. Senate,,John Heiderscheit,,county,Monroe,66
U.S. Senate,,Write-in,,county,Monroe,6
U.S. Senate,,Over Votes,,county,Monroe,0
U.S. Senate,,Under Votes,,county,Monroe,49
U.S. Senate,,Total,,county,Monroe,2931
U.S. Senate,,Roxanne Conlin,,county,Montgomery,722
U.S. Senate,,Chuck Grassley,,county,Montgomery,2824
U.S. Senate,,John Heiderscheit,,county,Montgomery,98
U.S. Senate,,Write-in,,county,Montgomery,0
U.S. Senate,,Over Votes,,county,Montgomery,1
U.S. Senate,,Under Votes,,county,Montgomery,66
U.S. Senate,,Total,,county,Montgomery,3711
U.S. Senate,,Roxanne Conlin,,county,Muscatine,4872
U.S. Senate,,Chuck Grassley,,county,Muscatine,7974
U.S. Senate,,John Heiderscheit,,county,Muscatine,377
U.S. Senate,,Write-in,,county,Muscatine,6
U.S. Senate,,Over Votes,,county,Muscatine,6
U.S. Senate,,Under Votes,,county,Muscatine,194
U.S. Senate,,Total,,county,Muscatine,13429
U.S. Senate,,Roxanne Conlin,,county,O'Brien,831
U.S. Senate,,Chuck Grassley,,county,O'Brien,4556
U.S. Senate,,John Heiderscheit,,county,O'Brien,93
U.S. Senate,,Write-in,,county,O'Brien,1
U.S. Senate,,Over Votes,,county,O'Brien,0
U.S. Senate,,Under Votes,,county,O'Brien,73
U.S. Senate,,Total,,county,O'Brien,5554
U.S. Senate,,Roxanne Conlin,,county,Osceola,323
U.S. Senate,,Chuck Grassley,,county,Osceola,2013
U.S. Senate,,John Heiderscheit,,county,Osceola,66
U.S. Senate,,Write-in,,county,Osceola,2
U.S. Senate,,Over Votes,,county,Osceola,0
U.S. Senate,,Under Votes,,county,Osceola,92
U.S. Senate,,Total,,county,Osceola,2496
U.S. Senate,,Roxanne Conlin,,county,Page,945
U.S. Senate,,Chuck Grassley,,county,Page,3751
U.S. Senate,,John Heiderscheit,,county,Page,105
U.S. Senate,,Write-in,,county,Page,0
U.S. Senate,,Over Votes,,county,Page,1
U.S. Senate,,Under Votes,,county,Page,53
U.S. Senate,,Total,,county,Page,4855
U.S. Senate,,Roxanne Conlin,,county,Palo Alto,1139
U.S. Senate,,Chuck Grassley,,county,Palo Alto,2653
U.S. Senate,,John Heiderscheit,,county,Palo Alto,93
U.S. Senate,,Write-in,,county,Palo Alto,0
U.S. Senate,,Over Votes,,county,Palo Alto,0
U.S. Senate,,Under Votes,,county,Palo Alto,101
U.S. Senate,,Total,,county,Palo Alto,3986
U.S. Senate,,Roxanne Conlin,,county,Plymouth,1422
U.S. Senate,,Chuck Grassley,,county,Plymouth,7219
U.S. Senate,,John Heiderscheit,,county,Plymouth,146
U.S. Senate,,Write-in,,county,Plymouth,4
U.S. Senate,,Over Votes,,county,Plymouth,1
U.S. Senate,,Under Votes,,county,Plymouth,103
U.S. Senate,,Total,,county,Plymouth,8895
U.S. Senate,,Roxanne Conlin,,county,Pocahontas,654
U.S. Senate,,Chuck Grassley,,county,Pocahontas,2296
