office,district,candidate,party,reporting_level,jurisdiction,votes
U.S. Senator,,Roxanne Conlin,Democratic,county,Osceola ,50
U.S. Senator,,Roxanne Conlin,Democratic,county,Page ,118
U.S. Senator,,Roxanne Conlin,Democratic,county,Palo Alto ,279
U.S. Senator,,Roxanne Conlin,Democratic,county,Plymouth ,133
U.S. Senator,,Roxanne Conlin,Democratic,county,Pocahontas ,121
U.S. Senator,,Roxanne Conlin,Democratic,county,Polk ,9312
U.S. Senator,,Roxanne Conlin,Democratic,county,Pottawattamie ,750
U.S. Senator,,Roxanne Conlin,Democratic,county,Poweshiek ,331
U.S. Senator,,Roxanne Conlin,Democratic,county,Ringgold ,164
U.S. Senator,,Roxanne Conlin,Democratic,county,Sac ,134
U.S. Senator,,Roxanne Conlin,Democratic,county,Scott ,2255
U.S. Senator,,Roxanne Conlin,Democratic,county,Shelby ,152
U.S. Senator,,Roxanne Conlin,Democratic,county,Sioux ,97
U.S. Senator,,Roxanne Conlin,Democratic,county,Story ,2206
U.S. Senator,,Roxanne Conlin,Democratic,county,Tama ,356
U.S. Senator,,Roxanne Conlin,Democratic,county,Taylor ,105
U.S. Senator,,Roxanne Conlin,Democratic,county,Union ,266
U.S. Senator,,Roxanne Conlin,Democratic,county,Van Buren ,141
U.S. Senator,,Roxanne Conlin,Democratic,county,Wapello ,1278
U.S. Senator,,Roxanne Conlin,Democratic,county,Warren ,668
U.S. Senator,,Roxanne Conlin,Democratic,county,Washington ,266
U.S. Senator,,Roxanne Conlin,Democratic,county,Wayne ,123
U.S. Senator,,Roxanne Conlin,Democratic,county,Webster ,1298
U.S. Senator,,Roxanne Conlin,Democratic,county,Winnebago ,130
U.S. Senator,,Roxanne Conlin,Democratic,county,Winneshiek ,388
U.S. Senator,,Roxanne Conlin,Democratic,county,Woodbury ,1235
U.S. Senator,,Roxanne Conlin,Democratic,county,Worth ,134
U.S. Senator,,Roxanne Conlin,Democratic,county,Wright ,183
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Adair ,17
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Adams ,15
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Allamakee ,36
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Appanoose ,13
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Audubon ,48
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Benton ,25
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Black Hawk ,143
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Boone ,47
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Bremer ,23
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Buchanan ,66
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Buena Vista ,16
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Butler ,16
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Calhoun ,17
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Carroll ,58
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Cass ,29
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Cedar ,209
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Cerro Gordo ,58
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Cherokee ,21
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Chickasaw,26
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Clarke,18
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Clay,20
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Clayton,50
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Clinton,127
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Crawford,39
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Dallas,92
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Davis,49
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Decatur,28
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Delaware,25
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Des Moines,67
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Dickinson,30
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Dubuque,319
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Emmet,12
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Fayette,39
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Floyd,47
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Franklin,19
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Fremont,39
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Greene,17
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Grundy,6
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Guthrie,63
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Hamilton,18
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Hancock,21
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Hardin,47
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Harrison,52
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Henry,12
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Howard,11
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Humboldt,14
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Ida,9
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Iowa,47
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Jackson,131
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Jasper,118
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Jefferson,20
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Johnson,412
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Jones ,34
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Keokuk ,31
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Kossuth ,35
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Lee ,74
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Linn ,415
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Louisa ,21
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Lucas ,19
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Lyon ,12
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Madison ,49
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Mahaska ,16
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Marion ,49
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Marshall ,86
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Mills ,11
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Mitchell ,18
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Monona ,26
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Monroe ,15
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Montgomery ,9
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Muscatine ,100
U.S. Senator,,Thomas L. Fiegen,Democratic,county,O'Brien ,16
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Osceola ,8
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Page ,22
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Palo Alto ,65
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Plymouth ,16
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Pocahontas ,10
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Polk ,917
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Pottawattamie ,83
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Poweshiek ,57
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Ringgold ,14
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Sac ,17
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Scott ,248
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Shelby ,11
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Sioux ,9
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Story ,260
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Tama ,43
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Taylor ,12
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Union ,39
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Van Buren ,11
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Wapello ,126
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Warren ,80
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Washington ,31
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Wayne ,13
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Webster ,126
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Winnebago ,23
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Winneshiek ,28
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Woodbury ,119
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Worth ,15
U.S. Senator,,Thomas L. Fiegen,Democratic,county,Wright ,17
U.S. Senator,,Bob Krause,Democratic,county,Adair ,25
U.S. Senator,,Bob Krause,Democratic,county,Adams ,22
U.S. Senator,,Bob Krause,Democratic,county,Allamakee ,53
U.S. Senator,,Bob Krause,Democratic,county,Appanoose ,37
U.S. Senator,,Bob Krause,Democratic,county,Audubon ,90
U.S. Senator,,Bob Krause,Democratic,county,Benton ,40
U.S. Senator,,Bob Krause,Democratic,county,Black Hawk ,332
U.S. Senator,,Bob Krause,Democratic,county,Boone ,59
U.S. Senator,,Bob Krause,Democratic,county,Bremer ,34
U.S. Senator,,Bob Krause,Democratic,county,Buchanan ,77
U.S. Senator,,Bob Krause,Democratic,county,Buena Vista ,34
U.S. Senator,,Bob Krause,Democratic,county,Butler ,39
U.S. Senator,,Bob Krause,Democratic,county,Calhoun ,31
U.S. Senator,,Bob Krause,Democratic,county,Carroll ,100
U.S. Senator,,Bob Krause,Democratic,county,Cass ,35
U.S. Senator,,Bob Krause,Democratic,county,Cedar ,27
U.S. Senator,,Bob Krause,Democratic,county,Cerro Gordo ,94
U.S. Senator,,Bob Krause,Democratic,county,Cherokee ,26
U.S. Senator,,Bob Krause,Democratic,county,Chickasaw,37
U.S. Senator,,Bob Krause,Democratic,county,Clarke,34
U.S. Senator,,Bob Krause,Democratic,county,Clay,20
U.S. Senator,,Bob Krause,Democratic,county,Clayton,55
U.S. Senator,,Bob Krause,Democratic,county,Clinton,98
U.S. Senator,,Bob Krause,Democratic,county,Crawford,68
U.S. Senator,,Bob Krause,Democratic,county,Dallas,115
U.S. Senator,,Bob Krause,Democratic,county,Davis,143
U.S. Senator,,Bob Krause,Democratic,county,Decatur,85
U.S. Senator,,Bob Krause,Democratic,county,Delaware,29
U.S. Senator,,Bob Krause,Democratic,county,Des Moines,83
U.S. Senator,,Bob Krause,Democratic,county,Dickinson,41
U.S. Senator,,Bob Krause,Democratic,county,Dubuque,419
U.S. Senator,,Bob Krause,Democratic,county,Emmet,42
U.S. Senator,,Bob Krause,Democratic,county,Fayette,45
U.S. Senator,,Bob Krause,Democratic,county,Floyd,41
U.S. Senator,,Bob Krause,Democratic,county,Franklin,29
U.S. Senator,,Bob Krause,Democratic,county,Fremont,73
U.S. Senator,,Bob Krause,Democratic,county,Greene,22
U.S. Senator,,Bob Krause,Democratic,county,Grundy,21
U.S. Senator,,Bob Krause,Democratic,county,Guthrie,122
U.S. Senator,,Bob Krause,Democratic,county,Hamilton,27
U.S. Senator,,Bob Krause,Democratic,county,Hancock,21
U.S. Senator,,Bob Krause,Democratic,county,Hardin,58
U.S. Senator,,Bob Krause,Democratic,county,Harrison,144
U.S. Senator,,Bob Krause,Democratic,county,Henry,21
U.S. Senator,,Bob Krause,Democratic,county,Howard,24
U.S. Senator,,Bob Krause,Democratic,county,Humboldt,31
U.S. Senator,,Bob Krause,Democratic,county,Ida,25
U.S. Senator,,Bob Krause,Democratic,county,Iowa,40
U.S. Senator,,Bob Krause,Democratic,county,Jackson,218
U.S. Senator,,Bob Krause,Democratic,county,Jasper,193
U.S. Senator,,Bob Krause,Democratic,county,Jefferson,122
U.S. Senator,,Bob Krause,Democratic,county,Johnson,355
U.S. Senator,,Bob Krause,Democratic,county,Jones ,53
U.S. Senator,,Bob Krause,Democratic,county,Keokuk ,29
U.S. Senator,,Bob Krause,Democratic,county,Kossuth ,220
U.S. Senator,,Bob Krause,Democratic,county,Lee ,104
U.S. Senator,,Bob Krause,Democratic,county,Linn ,393
U.S. Senator,,Bob Krause,Democratic,county,Louisa ,23
U.S. Senator,,Bob Krause,Democratic,county,Lucas ,26
U.S. Senator,,Bob Krause,Democratic,county,Lyon ,14
U.S. Senator,,Bob Krause,Democratic,county,Madison ,39
U.S. Senator,,Bob Krause,Democratic,county,Mahaska ,40
U.S. Senator,,Bob Krause,Democratic,county,Marion ,78
U.S. Senator,,Bob Krause,Democratic,county,Marshall ,114
U.S. Senator,,Bob Krause,Democratic,county,Mills ,31
U.S. Senator,,Bob Krause,Democratic,county,Mitchell ,27
U.S. Senator,,Bob Krause,Democratic,county,Monona ,45
U.S. Senator,,Bob Krause,Democratic,county,Monroe ,41
U.S. Senator,,Bob Krause,Democratic,county,Montgomery ,26
U.S. Senator,,Bob Krause,Democratic,county,Muscatine ,38
U.S. Senator,,Bob Krause,Democratic,county,O'Brien ,20
U.S. Senator,,Bob Krause,Democratic,county,Osceola ,14
U.S. Senator,,Bob Krause,Democratic,county,Page ,36
U.S. Senator,,Bob Krause,Democratic,county,Palo Alto ,95
U.S. Senator,,Bob Krause,Democratic,county,Plymouth ,24
U.S. Senator,,Bob Krause,Democratic,county,Pocahontas ,19
U.S. Senator,,Bob Krause,Democratic,county,Polk ,1031
U.S. Senator,,Bob Krause,Democratic,county,Pottawattamie ,252
U.S. Senator,,Bob Krause,Democratic,county,Poweshiek ,36
U.S. Senator,,Bob Krause,Democratic,county,Ringgold ,39
U.S. Senator,,Bob Krause,Democratic,county,Sac ,29
U.S. Senator,,Bob Krause,Democratic,county,Scott ,217
U.S. Senator,,Bob Krause,Democratic,county,Shelby ,39
U.S. Senator,,Bob Krause,Democratic,county,Sioux ,22
U.S. Senator,,Bob Krause,Democratic,county,Story ,263
U.S. Senator,,Bob Krause,Democratic,county,Tama ,67
U.S. Senator,,Bob Krause,Democratic,county,Taylor ,18
U.S. Senator,,Bob Krause,Democratic,county,Union ,45
U.S. Senator,,Bob Krause,Democratic,county,Van Buren ,30
U.S. Senator,,Bob Krause,Democratic,county,Wapello ,315
U.S. Senator,,Bob Krause,Democratic,county,Warren ,102
U.S. Senator,,Bob Krause,Democratic,county,Washington ,46
U.S. Senator,,Bob Krause,Democratic,county,Wayne ,22
U.S. Senator,,Bob Krause,Democratic,county,Webster ,212
U.S. Senator,,Bob Krause,Democratic,county,Winnebago ,30
U.S. Senator,,Bob Krause,Democratic,county,Winneshiek ,31
U.S. Senator,,Bob Krause,Democratic,county,Woodbury ,220
U.S. Senator,,Bob Krause,Democratic,county,Worth ,35
U.S. Senator,,Bob Krause,Democratic,county,Wright ,22
U.S. Senator,,Write-In,Democratic,county,Adair ,0
U.S. Senator,,Write-In,Democratic,county,Adams ,0
U.S. Senator,,Write-In,Democratic,county,Allamakee ,0
U.S. Senator,,Write-In,Democratic,county,Appanoose ,0
U.S. Senator,,Write-In,Democratic,county,Audubon ,0
U.S. Senator,,Write-In,Democratic,county,Benton ,1
U.S. Senator,,Write-In,Democratic,county,Black Hawk ,3
U.S. Senator,,Write-In,Democratic,county,Boone ,3
U.S. Senator,,Write-In,Democratic,county,Bremer ,0
U.S. Senator,,Write-In,Democratic,county,Buchanan ,1
U.S. Senator,,Write-In,Democratic,county,Buena Vista ,0
U.S. Senator,,Write-In,Democratic,county,Butler ,1
U.S. Senator,,Write-In,Democratic,county,Calhoun ,0
U.S. Senator,,Write-In,Democratic,county,Carroll ,3
U.S. Senator,,Write-In,Democratic,county,Cass ,0
U.S. Senator,,Write-In,Democratic,county,Cedar ,1
U.S. Senator,,Write-In,Democratic,county,Cerro Gordo ,2
U.S. Senator,,Write-In,Democratic,county,Cherokee ,0
U.S. Senator,,Write-In,Democratic,county,Chickasaw,0
U.S. Senator,,Write-In,Democratic,county,Clarke,0
U.S. Senator,,Write-In,Democratic,county,Clay,1
U.S. Senator,,Write-In,Democratic,county,Clayton,1
U.S. Senator,,Write-In,Democratic,county,Clinton,2
U.S. Senator,,Write-In,Democratic,county,Crawford,0
U.S. Senator,,Write-In,Democratic,county,Dallas,0
U.S. Senator,,Write-In,Democratic,county,Davis,1
U.S. Senator,,Write-In,Democratic,county,Decatur,0
U.S. Senator,,Write-In,Democratic,county,Delaware,0
U.S. Senator,,Write-In,Democratic,county,Des Moines,2
U.S. Senator,,Write-In,Democratic,county,Dickinson,1
U.S. Senator,,Write-In,Democratic,county,Dubuque,6
U.S. Senator,,Write-In,Democratic,county,Emmet,0
U.S. Senator,,Write-In,Democratic,county,Fayette,1
U.S. Senator,,Write-In,Democratic,county,Floyd,0
U.S. Senator,,Write-In,Democratic,county,Franklin,0
U.S. Senator,,Write-In,Democratic,county,Fremont,0
U.S. Senator,,Write-In,Democratic,county,Greene,0
U.S. Senator,,Write-In,Democratic,county,Grundy,0
U.S. Senator,,Write-In,Democratic,county,Guthrie,3
U.S. Senator,,Write-In,Democratic,county,Hamilton,0
U.S. Senator,,Write-In,Democratic,county,Hancock,0
U.S. Senator,,Write-In,Democratic,county,Hardin,0
U.S. Senator,,Write-In,Democratic,county,Harrison,0
U.S. Senator,,Write-In,Democratic,county,Henry,0
U.S. Senator,,Write-In,Democratic,county,Howard,0
U.S. Senator,,Write-In,Democratic,county,Humboldt,0
U.S. Senator,,Write-In,Democratic,county,Ida,0
U.S. Senator,,Write-In,Democratic,county,Iowa,1
U.S. Senator,,Write-In,Democratic,county,Jackson,6
U.S. Senator,,Write-In,Democratic,county,Jasper,4
U.S. Senator,,Write-In,Democratic,county,Jefferson,0
U.S. Senator,,Write-In,Democratic,county,Johnson,9
U.S. Senator,,Write-In,Democratic,county,Jones ,1
U.S. Senator,,Write-In,Democratic,county,Keokuk ,0
U.S. Senator,,Write-In,Democratic,county,Kossuth ,3
U.S. Senator,,Write-In,Democratic,county,Lee ,4
U.S. Senator,,Write-In,Democratic,county,Linn ,12
U.S. Senator,,Write-In,Democratic,county,Louisa ,0
U.S. Senator,,Write-In,Democratic,county,Lucas ,1
U.S. Senator,,Write-In,Democratic,county,Lyon ,0
U.S. Senator,,Write-In,Democratic,county,Madison ,3
U.S. Senator,,Write-In,Democratic,county,Mahaska ,0
U.S. Senator,,Write-In,Democratic,county,Marion ,1
U.S. Senator,,Write-In,Democratic,county,Marshall ,4
U.S. Senator,,Write-In,Democratic,county,Mills ,0
U.S. Senator,,Write-In,Democratic,county,Mitchell ,1
U.S. Senator,,Write-In,Democratic,county,Monona ,0
U.S. Senator,,Write-In,Democratic,county,Monroe ,0
U.S. Senator,,Write-In,Democratic,county,Montgomery ,1
U.S. Senator,,Write-In,Democratic,county,Muscatine ,1
U.S. Senator,,Write-In,Democratic,county,O'Brien ,1
U.S. Senator,,Write-In,Democratic,county,Osceola ,0
U.S. Senator,,Write-In,Democratic,county,Page ,0
U.S. Senator,,Write-In,Democratic,county,Palo Alto ,2
U.S. Senator,,Write-In,Democratic,county,Plymouth ,1
U.S. Senator,,Write-In,Democratic,county,Pocahontas ,0
U.S. Senator,,Write-In,Democratic,county,Polk ,38
U.S. Senator,,Write-In,Democratic,county,Pottawattamie ,4
U.S. Senator,,Write-In,Democratic,county,Poweshiek ,0
U.S. Senator,,Write-In,Democratic,county,Ringgold ,0
U.S. Senator,,Write-In,Democratic,county,Sac ,0
U.S. Senator,,Write-In,Democratic,county,Scott ,5
U.S. Senator,,Write-In,Democratic,county,Shelby ,3
U.S. Senator,,Write-In,Democratic,county,Sioux ,0
U.S. Senator,,Write-In,Democratic,county,Story ,7
U.S. Senator,,Write-In,Democratic,county,Tama ,2
U.S. Senator,,Write-In,Democratic,county,Taylor ,2
U.S. Senator,,Write-In,Democratic,county,Union ,0
U.S. Senator,,Write-In,Democratic,county,Van Buren ,0
U.S. Senator,,Write-In,Democratic,county,Wapello ,7
U.S. Senator,,Write-In,Democratic,county,Warren ,2
U.S. Senator,,Write-In,Democratic,county,Washington ,5
U.S. Senator,,Write-In,Democratic,county,Wayne ,1
U.S. Senator,,Write-In,Democratic,county,Webster ,2
U.S. Senator,,Write-In,Democratic,county,Winnebago ,0
U.S. Senator,,Write-In,Democratic,county,Winneshiek ,0
U.S. Senator,,Write-In,Democratic,county,Woodbury ,10
U.S. Senator,,Write-In,Democratic,county,Worth ,0
U.S. Senator,,Write-In,Democratic,county,Wright ,0
U.S. Senator,,Over Votes,Democratic,county,Adair ,1
U.S. Senator,,Over Votes,Democratic,county,Adams ,0
U.S. Senator,,Over Votes,Democratic,county,Allamakee ,1
U.S. Senator,,Over Votes,Democratic,county,Appanoose ,0
U.S. Senator,,Over Votes,Democratic,county,Audubon ,0
U.S. Senator,,Over Votes,Democratic,county,Benton ,0
U.S. Senator,,Over Votes,Democratic,county,Black Hawk ,2
U.S. Senator,,Over Votes,Democratic,county,Boone ,0
U.S. Senator,,Over Votes,Democratic,county,Bremer ,0
U.S. Senator,,Over Votes,Democratic,county,Buchanan ,0
U.S. Senator,,Over Votes,Democratic,county,Buena Vista ,0
U.S. Senator,,Over Votes,Democratic,county,Butler ,0
U.S. Senator,,Over Votes,Democratic,county,Calhoun ,0
U.S. Senator,,Over Votes,Democratic,county,Carroll ,0
U.S. Senator,,Over Votes,Democratic,county,Cass ,0
U.S. Senator,,Over Votes,Democratic,county,Cedar ,0
U.S. Senator,,Over Votes,Democratic,county,Cerro Gordo ,0
U.S. Senator,,Over Votes,Democratic,county,Cherokee ,0
U.S. Senator,,Over Votes,Democratic,county,Chickasaw,0
U.S. Senator,,Over Votes,Democratic,county,Clarke,0
U.S. Senator,,Over Votes,Democratic,county,Clay,0
U.S. Senator,,Over Votes,Democratic,county,Clayton,1
U.S. Senator,,Over Votes,Democratic,county,Clinton,3
U.S. Senator,,Over Votes,Democratic,county,Crawford,0
U.S. Senator,,Over Votes,Democratic,county,Dallas,0
U.S. Senator,,Over Votes,Democratic,county,Davis,0
U.S. Senator,,Over Votes,Democratic,county,Decatur,0
U.S. Senator,,Over Votes,Democratic,county,Delaware,0
U.S. Senator,,Over Votes,Democratic,county,Des Moines,0
U.S. Senator,,Over Votes,Democratic,county,Dickinson,1
U.S. Senator,,Over Votes,Democratic,county,Dubuque,2
U.S. Senator,,Over Votes,Democratic,county,Emmet,0
U.S. Senator,,Over Votes,Democratic,county,Fayette,1
U.S. Senator,,Over Votes,Democratic,county,Floyd,0
U.S. Senator,,Over Votes,Democratic,county,Franklin,0
U.S. Senator,,Over Votes,Democratic,county,Fremont,0
U.S. Senator,,Over Votes,Democratic,county,Greene,0
U.S. Senator,,Over Votes,Democratic,county,Grundy,0
U.S. Senator,,Over Votes,Democratic,county,Guthrie,2
