office,district,candidate,party,reporting_level,jurisdiction,votes
State Senate,30,Alicia Claypool,Democrat,county,Polk,3073
State Senate,30,Pat Ward,Republican,county,Polk,4037
State Senate,30,Write-In,,county,Polk,239
